School Year,District Code,District Type,District,School Code,School Type,Organization,Lowest Grade Served,Highest Grade Served,Street1,Street2,City,State,Zip,County,Geocoded Location
2020,9606,Charter,First State Montessori Academy,4050,PUBLIC,First State Montessori Academy,KG,05,1000 N. French St.,,Wilmington,DE,19801,New Castle,POINT (-75.545933 39.744989)
2020,9606,Charter,First State Montessori Academy,4050,PUBLIC,First State Montessori Middle School,KG,05,1000,,Wilmington,DE,19801,New Castle,
2020,9607,Charter,First State Military Academy,4055,PUBLIC,First State Military Academy,09,10,355 West Duck Creek Road,,Clayton,DE,19938,Kent,POINT (-75.637269 39.293247)
2020,9611,Charter,Great Oaks Charter School,4075,PUBLIC,Great Oaks Charter School,06,10,1200 North French Street,,Wilmington,DE,19801,New Castle,POINT (-75.544451 39.747161)
2020,9612,Charter,Freire Charter School Wilmington,4080,PUBLIC,Freire Charter School Wilmington,08,10,201 W 14th Street,,Wilmington,DE,19801,New Castle,POINT (-75.546802 39.749746)
2020,0,Not Applicable,Department of Education,0,Not Applicable,State of Delaware,PK,12,401 Federal Street,Suite 2,Dover,DE,199013639,Kent,POINT (-75.522463 39.157846)
2020,10,Regular,Caesar Rodney School District,0,Not Applicable,Caesar Rodney School District,PK,12,7 Front Street,,Wyoming,DE,19934,Kent,POINT (-75.552746 39.119536000000004)
2020,10,Regular,Caesar Rodney School District,610,PUBLIC,Allen Frear Elementary School,01,05,238 Sorghum Mill Road,,Camden-Wyoming,DE,19934,Kent,POINT (-75.512694 39.102472)
2020,10,Regular,Caesar Rodney School District,611,PUBLIC,J. Ralph McIlvaine Early Childhood Center,KG,KG,11 East Walnut Street,,Magnolia,DE,19962,Kent,POINT (-75.475067 39.072358)
2020,10,Regular,Caesar Rodney School District,612,PUBLIC,Major George S. Welch Elementary School,01,05,3100 Hawthorne Drive,,Dover,DE,19901,Kent,
2020,10,Regular,Caesar Rodney School District,615,PUBLIC,Kent County Elementary Intensive Learning Center,KG,05,5 Old North Road,,Camden-Wyoming,DE,19934,Kent,POINT (-75.55001 39.11888)
2020,10,Regular,Caesar Rodney School District,616,PUBLIC,Nellie Hughes Stokes Elementary School,01,05,3874 Upper King Road,,Dover,DE,19904,Kent,POINT (-75.553997 39.101762)
2020,10,Regular,Caesar Rodney School District,618,PUBLIC,Star Hill Elementary School,01,05,594 Voshells Mill/Star Hill Road,,Dover,DE,19901,Kent,POINT (-75.533221 39.099764)
2020,10,Regular,Caesar Rodney School District,620,PUBLIC,W. B. Simpson Elementary School,01,05,5 Old North Road,,Camden,DE,19934,Kent,POINT (-75.55001 39.11888)
2020,10,Regular,Caesar Rodney School District,621,PUBLIC,F. Niel Postlethwait Middle School,06,08,2841 South State Street,,Camden,DE,19934,Kent,POINT (-75.51255 39.099045000000004)
2020,10,Regular,Caesar Rodney School District,622,PUBLIC,W. Reily Brown Elementary School,01,05,360 Webbs Lane,,Dover,DE,199045438,Kent,POINT (-75.538851 39.132505)
2020,10,Regular,Caesar Rodney School District,625,PUBLIC,Fred Fifer III Middle School,06,08,109 E. Camden-Wyoming Avenue,,Camden,DE,19934,Kent,POINT (-75.552243 39.115774)
2020,10,Regular,Caesar Rodney School District,626,PUBLIC,Caesar Rodney High School,09,12,239 Old North Road,,Camden,DE,19934,Kent,POINT (-75.542247 39.117947)
2020,10,Regular,Caesar Rodney School District,628,PUBLIC,Dover Air Force Base Middle School,06,08,3100 Hawthorne Drive,,Dover,DE,199015391,Kent,
2020,10,Regular,Caesar Rodney School District,630,PUBLIC,John S. Charlton School,PK,12,278 Sorghum Mill Road,,Camden-Wyoming,DE,19934,Kent,POINT (-75.511599 39.103214)
2020,13,Regular,Capital School District,0,Not Applicable,Capital School District,PK,12,198 Commerce Way,,Dover,DE,199043498,Kent,POINT (-75.550289 39.151133)
2020,13,Regular,Capital School District,632,PUBLIC,East Dover Elementary School,PR,04,852 S. Little Creek Rd,,Dover,DE,19901,Kent,POINT (-75.503842 39.157116)
2020,13,Regular,Capital School District,634,PUBLIC,South Dover Elementary School,PR,04,955 S. State Street,,Dover,DE,19901,Kent,POINT (-75.522429 39.148511)
2020,13,Regular,Capital School District,635,PUBLIC,North Dover Elementary School,KG,04,855 College Road,,Dover,DE,19904,Kent,
2020,13,Regular,Capital School District,636,PUBLIC,Booker T. Washington,PR,04,901 Forest Street,,Dover,DE,19904,Kent,POINT (-75.540385 39.15901)
2020,13,Regular,Capital School District,638,PUBLIC,Fairview Elementary School,PK,04,700 Walker Road,,Dover,DE,19904,Kent,POINT (-75.538645 39.171171)
2020,13,Regular,Capital School District,640,PUBLIC,Hartly Elementary School,PK,04,2617 Arthursville Road,,Hartly,DE,19953,Kent,POINT (-75.716075 39.165851)
2020,13,Regular,Capital School District,642,PUBLIC,Towne Point Elementary School,KG,04,629 Buckson Drive,,Dover,DE,19901,Kent,POINT (-75.521163 39.176529)
2020,13,Regular,Capital School District,644,PUBLIC,Central Middle School,07,08,211 Delaware Avenue,,Dover,DE,19901,Kent,POINT (-75.521796 39.163887)
2020,13,Regular,Capital School District,646,PUBLIC,William Henry Middle School,05,06,65 Carver Road,,Dover,DE,19904,Kent,POINT (-75.541609 39.160207)
2020,13,Regular,Capital School District,648,PUBLIC,Dover High School,09,12,One Dover High Drive,,Dover,DE,19904,Kent,
2020,13,Regular,Capital School District,655,PUBLIC,KCSILC,06,12,631 Ridgely Street,Suite 19,Dover,DE,19904,Kent,POINT (-75.53709 39.16319)
2020,15,Regular,Lake Forest School District,0,Not Applicable,Lake Forest School District,PK,12,5423 Killens Pond Road,,Felton,DE,199439801,Kent,POINT (-75.554039 38.988941)
2020,15,Regular,Lake Forest School District,658,PUBLIC,Lake Forest East Elementary,KG,04,124 West Front Street,,Frederica,DE,19946,Kent,POINT (-75.473261 39.007606)
2020,15,Regular,Lake Forest School District,659,PUBLIC,Lake Forest  ILC,06,12,101 W. Center Street,,Harrington,DE,19952,Kent,POINT (-75.581466 38.928074)
2020,15,Regular,Lake Forest School District,660,PUBLIC,Lake Forest North Elementary,PK,04,319 E. Main Street,,Felton,DE,19943,Kent,POINT (-75.570347 39.007059)
2020,15,Regular,Lake Forest School District,662,PUBLIC,Lake Forest South Elementary,KG,04,301 Dorman Street,,Harrington,DE,19952,Kent,POINT (-75.581711 38.929801)
2020,15,Regular,Lake Forest School District,664,PUBLIC,W.T. Chipman Middle School,06,08,101 W. Center St.,,Harrington,DE,19952,Kent,POINT (-75.581466 38.928074)
2020,15,Regular,Lake Forest School District,665,PUBLIC,Lake Forest High School,08,12,5407 Killen's Pond Rd.,,Felton,DE,19943,Kent,POINT (-75.551985 38.989322)
2020,15,Regular,Lake Forest School District,669,PUBLIC,Lake Forest Central Elementary,04,05,5424 Killen's Pond Rd.,,Felton,DE,19943,Kent,POINT (-75.552158 38.989296)
2020,16,Regular,Laurel School District,0,Not Applicable,Laurel School District,PK,12,1160 South Central Avenue,,Laurel,DE,199561413,Sussex,POINT (-75.569482 38.542518)
2020,16,Regular,Laurel School District,752,PUBLIC,North Laurel Early Learning Academy,PK,04,300 Wilson Street,,Laurel,DE,19956,Sussex,POINT (-75.570367 38.566507)
2020,16,Regular,Laurel School District,756,PUBLIC,Laurel Senior High School,09,12,1133 S. Central Ave,,Laurel,DE,19956,Sussex,POINT (-75.569431 38.545956)
2020,16,Regular,Laurel School District,781,PUBLIC,Laurel Intensive Learning Centers,09,12,,,,,,Sussex,
2020,16,Regular,Laurel School District,782,PUBLIC,Laurel Middle School,05,08,1131 S .Central Ave,,Laurel,DE,19956,Sussex,POINT (-75.569431 38.546069)
2020,16,Regular,Laurel School District,783,PUBLIC,Laurel Elementary School,01,05,815 S. Central Ave,,Laurel,DE,19956,Sussex,POINT (-75.569854 38.55111800000001)
2020,17,Regular,Cape Henlopen School District,0,Not Applicable,Cape Henlopen School District,PK,12,1270 Kings Hwy,,Lewes,DE,19958,Sussex,POINT (-75.148979 38.754341)
2020,17,Regular,Cape Henlopen School District,710,PUBLIC,H. O. Brittingham Elementary,PK,05,402 Mulberry Street,,Milton,DE,19968,Sussex,POINT (-75.315256 38.781304)
2020,17,Regular,Cape Henlopen School District,712,PUBLIC,Richard A. Shields Elementary,PR,05,910 Shields Avenue,,Lewes,DE,199580000,Sussex,POINT (-75.14724 38.767868)
2020,17,Regular,Cape Henlopen School District,718,PUBLIC,Love Creek Elementary,KG,05,19488 John J. Williams Highway,,Lewes,DE,19958,Sussex,POINT (-75.15015 38.715957)
2020,17,Regular,Cape Henlopen School District,720,PUBLIC,Mariner Middle School,05,08,16391 Harbeson Road,,Milton,DE,199680000,Sussex,POINT (-75.313328 38.762677)
2020,17,Regular,Cape Henlopen School District,721,PUBLIC,Milton Elementary School,PK,05,400 Mulberry Street,,Milton,DE,19968,Sussex,POINT (-75.315392 38.781549)
2020,17,Regular,Cape Henlopen School District,722,PUBLIC,Rehoboth Elementary,PK,06,500 Stockley Street,,Rehoboth Beach,DE,19971,Sussex,POINT (-75.08778 38.709998)
2020,17,Regular,Cape Henlopen School District,724,PUBLIC,Beacon Middle School,04,08,19483 John J. Williams Highway,,Lewes,DE,19958,Sussex,POINT (-75.150958 38.71504)
2020,17,Regular,Cape Henlopen School District,726,PUBLIC,Cape Henlopen High School,08,12,1250 Kings Highway,,Lewes,DE,19958,Sussex,POINT (-75.147192 38.75787)
2020,17,Regular,Cape Henlopen School District,728,PUBLIC,Sussex Consortium,PK,12,820 Savannah Road,,Lewes,DE,19958,Sussex,POINT (-75.145498 38.768336)
2020,18,Regular,Milford School District,0,Not Applicable,Milford School District,PK,12,906 Lakeview Avenue,,Milford,DE,199631799,Kent,POINT (-75.439076 38.902471)
2020,18,Regular,Milford School District,668,PUBLIC,Benjamin Banneker Elem School,01,05,449 North Street,,Milford,DE,19963,Kent,POINT (-75.432246 38.919526)
2020,18,Regular,Milford School District,670,PUBLIC,E I Morris Early Childhood Center,PR,KG,8609 Third St,,Lincoln,DE,19960,Kent,POINT (-75.418982 38.869552)
2020,18,Regular,Milford School District,672,PUBLIC,Lulu M. Ross Elementary School,02,05,310 Lovers Lane,,Milford,DE,19963,Kent,POINT (-75.41705500000002 38.906071)
2020,18,Regular,Milford School District,673,PUBLIC,Mispillion Elementary School,01,05,311 Lovers Lane,,Milford,DE,19963,Kent,POINT (-75.417019 38.906194)
2020,18,Regular,Milford School District,675,PUBLIC,Milford Central Academy,06,08,1021 N Walnut St,,Milford,DE,19963,Kent,POINT (-75.429405 38.929843)
2020,18,Regular,Milford School District,678,PUBLIC,Milford High School,09,12,1019 North Walnut Street,,Milford,DE,19963,Kent,POINT (-75.429393 38.929757)
2020,18,Regular,Milford School District,679,PUBLIC,Lakeview ILC,KG,12,,,,DE,19963,Kent,POINT (-75.405287 38.921542)
2020,23,Regular,Seaford School District,0,Not Applicable,Seaford School District,PK,12,390 North Market Street Extend,,Seaford,DE,199732612,Sussex,POINT (-75.61483600000001 38.652236)
2020,23,Regular,Seaford School District,759,PUBLIC,Seaford Central Elementary,03,05,1 Delaware Place,,Seaford,DE,19973,Sussex,POINT (-75.616261 38.650668)
2020,23,Regular,Seaford School District,760,PUBLIC,West Seaford Elementary,KG,02,511 Sussex Avenue,,Seaford,DE,19973,Sussex,POINT (-75.632577 38.643511)
2020,23,Regular,Seaford School District,761,PUBLIC,Blades Elementary,KG,02,900 S Arch Street,Blades,Seaford,DE,19973,Sussex,POINT (-75.606982 38.630855)
2020,23,Regular,Seaford School District,762,PUBLIC,Frederick Douglass Elementary,03,05,1 Swain Road,,Seaford,DE,19973,Sussex,POINT (-75.604797 38.644927)
2020,23,Regular,Seaford School District,764,PUBLIC,Seaford Middle School,06,08,500 E Stein Hwy,,Seaford,DE,19973,Sussex,POINT (-75.611515 38.647746)
2020,23,Regular,Seaford School District,766,PUBLIC,Seaford High School,09,12,399 N. Market St. Ext.,,Seaford,DE,19973,Sussex,POINT (-75.614716 38.651765000000005)
2020,24,Regular,Smyrna School District,0,Not Applicable,Smyrna School District,PK,12,82 Monrovia Avenue,,Smyrna,DE,19977,Kent,POINT (-75.601698 39.300472)
2020,24,Regular,Smyrna School District,680,PUBLIC,Clayton Elementary School,KG,04,510 West Main Street,,Clayton,DE,19938,Kent,POINT (-75.638376 39.288862)
2020,24,Regular,Smyrna School District,681,PUBLIC,Sunnyside Elementary School,KG,04,123 Rabbit Chase Rd,,Smyrna,DE,19977,Kent,POINT (-75.612522 39.272426)
2020,24,Regular,Smyrna School District,682,PUBLIC,Smyrna Elementary School,KG,04,121 South School Lane,,Smyrna,DE,19977,Kent,POINT (-75.607611 39.296133)
2020,24,Regular,Smyrna School District,684,PUBLIC,North Smyrna Elementary School,PR,06,365 North Main Street,,Smyrna,DE,19977,Kent,POINT (-75.612411 39.304932)
2020,24,Regular,Smyrna School District,685,PUBLIC,Smyrna Middle School,06,08,700 Duck Creek Parkway,,Smyrna,DE,19977,Kent,POINT (-75.625335 39.303255)
2020,24,Regular,Smyrna School District,686,PUBLIC,John Bassett Moore Intermediate School,05,06,20 West Frazier Street,,Smyrna,DE,19977,Kent,POINT (-75.60456 39.298095)
2020,24,Regular,Smyrna School District,687,PUBLIC,Smyrna ILC,KG,12,,,,,,Kent,
2020,24,Regular,Smyrna School District,688,PUBLIC,Smyrna High School,09,12,500 Duck Creek Parkway,,Smyrna,DE,19977,Kent,POINT (-75.628664 39.300747)
2020,24,Regular,Smyrna School District,696,PUBLIC,Clayton Intermediate School,05,06,86 Sorrento Drive,,Clayton,DE,19938,Kent,POINT (-75.645461 39.272413)
2020,29,Regular,Appoquinimink School District,0,Not Applicable,Appoquinimink School District,PK,12,Tony Marchio Building,313 South Fifth Street,Odessa,DE,197304010,New Castle,
2020,29,Regular,Appoquinimink School District,10,PUBLIC,Silver Lake Elementary School,KG,05,200 E. Cochran Street,,Middletown,DE,19709,New Castle,POINT (-75.711045 39.447971)
2020,29,Regular,Appoquinimink School District,11,PUBLIC,Cedar Lane Elementary School,01,05,1259 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.685536 39.501608)
2020,29,Regular,Appoquinimink School District,13,PUBLIC,Appoquinimink PreSchool Center,PR,PK,502 S. Broad Street,,Middletown,DE,19709,New Castle,POINT (-75.715383 39.444471)
2020,29,Regular,Appoquinimink School District,14,PUBLIC,Townsend Elementary School,01,05,"126 Main Street, PO Box 369",,Townsend,DE,19734,New Castle,POINT (-75.688303 39.396451)
2020,29,Regular,Appoquinimink School District,16,PUBLIC,Louis L. Redding Middle School,06,08,201 New Street,,Middletown,DE,19709,New Castle,POINT (-75.708395 39.453013)
2020,29,Regular,Appoquinimink School District,17,PUBLIC,Everett Meredith Middle School,06,08,504 S. Broad Street,,Middletown,DE,19709,New Castle,POINT (-75.715025 39.443084)
2020,29,Regular,Appoquinimink School District,18,PUBLIC,Middletown High School,08,12,120 Silver Lake Road,,Middletown,DE,19709,New Castle,POINT (-75.696015 39.448071)
2020,29,Regular,Appoquinimink School District,20,PUBLIC,Olive B. Loss Elementary School,01,05,200 Brennan Boulevard,,Bear,DE,19701,New Castle,POINT (-75.742184 39.559691)
2020,29,Regular,Appoquinimink School District,21,PUBLIC,Brick Mill Elementary School,01,05,378 Brick Mill Road,,Middletown,DE,19709,New Castle,POINT (-75.687795 39.458673)
2020,29,Regular,Appoquinimink School District,22,PUBLIC,Cedar Lane Early Childhood Center,PK,KG,1221 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.685075 39.502618)
2020,29,Regular,Appoquinimink School District,23,PUBLIC,Alfred G. Waters Middle School,06,08,1235 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.685415 39.501873)
2020,29,Regular,Appoquinimink School District,24,PUBLIC,Appoquinimink High School,09,12,1080 Bunker Hill Road,,Middletown,DE,19709,New Castle,POINT (-75.738278 39.454537)
2020,29,Regular,Appoquinimink School District,27,PUBLIC,Townsend Early Childhood Center,PK,KG,10 Brook Ramble Lane,,Townsend,DE,19734,New Castle,POINT (-75.685285 39.395649)
2020,29,Regular,Appoquinimink School District,28,PUBLIC,Bunker Hill Elementary School,01,05,1070 Bunker Hill Road,,Middletown,DE,19709,New Castle,POINT (-75.736949 39.453763)
2020,29,Regular,Appoquinimink School District,29,PUBLIC,Spring Meadow Early Childhood Center,PR,KG,611 Campus Drive,,Townsend,DE,19734,New Castle,
2020,29,Regular,Appoquinimink School District,32,PUBLIC,Old State Elementary School,01,05,580 Tony Marchio Drive,,Townsend,DE,19734,New Castle,
2020,29,Regular,Appoquinimink School District,35,Public,Lorewood Grove Elementary,01,05,820 Mapleton Avenue,,Middletown,DE,19709,New Castle,
2020,31,Regular,Brandywine School District,0,Not Applicable,Brandywine School District,PK,12,1311 Brandywine Boulevard,,Wilmington,DE,19809,New Castle,POINT (-75.495076 39.769684)
2020,31,Regular,Brandywine School District,108,PUBLIC,Brandywine SITE School,13,13,3301 Green Street,,Claymont,DE,19703,New Castle,POINT (-75.466184 39.800898)
2020,31,Regular,Brandywine School District,110,PUBLIC,Hanby Elementary School,KG,05,2523 Berwyn Road,,Wilmington,DE,19810,New Castle,POINT (-75.52614 39.81951)
2020,31,Regular,Brandywine School District,112,PUBLIC,Carrcroft Elementary School,KG,05,503 Crest Road,,Wilmington,DE,19803,New Castle,POINT (-75.501783 39.787397)
2020,31,Regular,Brandywine School District,124,PUBLIC,Forwood Elementary School,KG,05,1900 Westminster Drive,,Wilmington,DE,19810,New Castle,POINT (-75.503941 39.807899)
2020,31,Regular,Brandywine School District,128,PUBLIC,Lancashire Elementary School,KG,05,2000 Naamans Road,,Wilmington,DE,19810,New Castle,POINT (-75.49309400000001 39.823606)
2020,31,Regular,Brandywine School District,130,PUBLIC,Lombardy Elementary School,KG,05,412 Foulk Road,,Wilmington,DE,19803,New Castle,POINT (-75.536688 39.785595)
2020,31,Regular,Brandywine School District,132,PUBLIC,Maple Lane Elementary School,KG,06,100 Maple Lane,,Claymont,DE,19703,New Castle,POINT (-75.471947 39.793202)
2020,31,Regular,Brandywine School District,151,PUBLIC,Claymont Elementary School,KG,05,3401 Green Street,,Claymont,DE,19703,New Castle,POINT (-75.46449 39.802354)
2020,31,Regular,Brandywine School District,156,PUBLIC,Harlan Elementary School,KG,05,3601 Jefferson Street,,Wilmington,DE,19802,New Castle,POINT (-75.529496 39.762742)
2020,31,Regular,Brandywine School District,170,PUBLIC,P.S. duPont Middle,06,08,701 West 34th Street,,Wilmington,DE,19802,New Castle,POINT (-75.534181 39.763792)
2020,31,Regular,Brandywine School District,176,PUBLIC,Mt. Pleasant Elementary School,KG,05,500 Duncan Road,,Wilmington,DE,19809,New Castle,POINT (-75.496154 39.771327)
2020,31,Regular,Brandywine School District,178,PUBLIC,Springer Middle School,06,08,2220 Shipley Road,,Wilmington,DE,19803,New Castle,POINT (-75.535119 39.805231)
2020,31,Regular,Brandywine School District,180,PUBLIC,Talley Middle School,06,08,1110 Cypress Road,,Wilmington,DE,19810,New Castle,POINT (-75.47115 39.822396)
